,latitude,longitude,Month,Mdate,Hourly_Counts
59,-37.80825648,144.96304859,April,24.0,548.0
59,-37.80825648,144.96304859,April,25.0,692.0
59,-37.80825648,144.96304859,April,26.0,491.0
59,-37.80825648,144.96304859,April,27.0,548.0
59,-37.80825648,144.96304859,April,28.0,588.0
59,-37.80825648,144.96304859,April,29.0,259.0
59,-37.80825648,144.96304859,April,30.0,532.0
59,-37.80825648,144.96304859,March,1.0,1957.0
59,-37.80825648,144.96304859,March,2.0,7144.0
59,-37.80825648,144.96304859,March,3.0,8248.0
59,-37.80825648,144.96304859,March,4.0,7559.0
59,-37.80825648,144.96304859,March,5.0,4337.0
59,-37.80825648,144.96304859,March,6.0,7555.0
59,-37.80825648,144.96304859,March,7.0,2575.0
59,-37.80825648,144.96304859,March,8.0,2187.0
59,-37.80825648,144.96304859,March,9.0,2589.0
59,-37.80825648,144.96304859,March,10.0,6575.0
59,-37.80825648,144.96304859,March,11.0,7326.0
59,-37.80825648,144.96304859,March,12.0,7021.0
59,-37.80825648,144.96304859,March,13.0,6012.0
59,-37.80825648,144.96304859,March,14.0,2025.0
59,-37.80825648,144.96304859,March,15.0,1810.0
59,-37.80825648,144.96304859,March,16.0,5033.0
59,-37.80825648,144.96304859,March,17.0,4681.0
59,-37.80825648,144.96304859,March,18.0,4622.0
59,-37.80825648,144.96304859,March,19.0,3453.0
59,-37.80825648,144.96304859,March,20.0,2759.0
59,-37.80825648,144.96304859,March,21.0,1600.0
59,-37.80825648,144.96304859,March,22.0,1050.0
59,-37.80825648,144.96304859,March,23.0,1931.0
59,-37.80825648,144.96304859,March,24.0,1085.0
59,-37.80825648,144.96304859,March,25.0,994.0
59,-37.80825648,144.96304859,March,26.0,800.0
59,-37.80825648,144.96304859,March,27.0,846.0
59,-37.80825648,144.96304859,March,28.0,692.0
59,-37.80825648,144.96304859,March,29.0,569.0
59,-37.80825648,144.96304859,March,30.0,784.0
59,-37.80825648,144.96304859,March,31.0,634.0
60,-37.81668188,144.96689540000003,,,
61,-37.80767455,144.96309115,April,1.0,1788.0
61,-37.80767455,144.96309115,April,2.0,1355.0
61,-37.80767455,144.96309115,April,3.0,2079.0
61,-37.80767455,144.96309115,April,4.0,1288.0
61,-37.80767455,144.96309115,April,5.0,1113.0
61,-37.80767455,144.96309115,April,6.0,1847.0
61,-37.80767455,144.96309115,April,7.0,1693.0
61,-37.80767455,144.96309115,April,8.0,1840.0
61,-37.80767455,144.96309115,April,9.0,2075.0
61,-37.80767455,144.96309115,April,10.0,1032.0
61,-37.80767455,144.96309115,April,11.0,1556.0
61,-37.80767455,144.96309115,April,12.0,1354.0
61,-37.80767455,144.96309115,April,13.0,1423.0
61,-37.80767455,144.96309115,April,14.0,1766.0
61,-37.80767455,144.96309115,April,15.0,1750.0
61,-37.80767455,144.96309115,April,16.0,1770.0
61,-37.80767455,144.96309115,April,17.0,1851.0
61,-37.80767455,144.96309115,April,18.0,1721.0
61,-37.80767455,144.96309115,April,19.0,1584.0
61,-37.80767455,144.96309115,April,20.0,1816.0
61,-37.80767455,144.96309115,April,21.0,1837.0
61,-37.80767455,144.96309115,April,22.0,2007.0
61,-37.80767455,144.96309115,April,23.0,1956.0
61,-37.80767455,144.96309115,April,24.0,2197.0
61,-37.80767455,144.96309115,April,25.0,1724.0
61,-37.80767455,144.96309115,April,26.0,1747.0
61,-37.80767455,144.96309115,April,27.0,1614.0
61,-37.80767455,144.96309115,April,28.0,1847.0
61,-37.80767455,144.96309115,April,29.0,1288.0
61,-37.80767455,144.96309115,April,30.0,1911.0
61,-37.80767455,144.96309115,March,1.0,7923.0
61,-37.80767455,144.96309115,March,2.0,20984.0
61,-37.80767455,144.96309115,March,3.0,21122.0
61,-37.80767455,144.96309115,March,4.0,20237.0
61,-37.80767455,144.96309115,March,5.0,17997.0
61,-37.80767455,144.96309115,March,6.0,18471.0
61,-37.80767455,144.96309115,March,7.0,8091.0
61,-37.80767455,144.96309115,March,8.0,7524.0
61,-37.80767455,144.96309115,March,9.0,7882.0
61,-37.80767455,144.96309115,March,10.0,20360.0
61,-37.80767455,144.96309115,March,11.0,20593.0
61,-37.80767455,144.96309115,March,12.0,20033.0
61,-37.80767455,144.96309115,March,13.0,17449.0
61,-37.80767455,144.96309115,March,14.0,7333.0
61,-37.80767455,144.96309115,March,15.0,6410.0
61,-37.80767455,144.96309115,March,16.0,16871.0
61,-37.80767455,144.96309115,March,17.0,13531.0
61,-37.80767455,144.96309115,March,18.0,10746.0
61,-37.80767455,144.96309115,March,19.0,9319.0
61,-37.80767455,144.96309115,March,20.0,8334.0
61,-37.80767455,144.96309115,March,21.0,3985.0
61,-37.80767455,144.96309115,March,22.0,3218.0
61,-37.80767455,144.96309115,March,23.0,4536.0
61,-37.80767455,144.96309115,March,24.0,2700.0
61,-37.80767455,144.96309115,March,25.0,2268.0
61,-37.80767455,144.96309115,March,26.0,2297.0
61,-37.80767455,144.96309115,March,27.0,2411.0
61,-37.80767455,144.96309115,March,28.0,1958.0
61,-37.80767455,144.96309115,March,29.0,1359.0
61,-37.80767455,144.96309115,March,30.0,2000.0
61,-37.80767455,144.96309115,March,31.0,1969.0
62,-37.80996494,144.96216521,April,1.0,1248.0
62,-37.80996494,144.96216521,April,2.0,1148.0
62,-37.80996494,144.96216521,April,3.0,1457.0
62,-37.80996494,144.96216521,April,4.0,1097.0
62,-37.80996494,144.96216521,April,5.0,977.0
62,-37.80996494,144.96216521,April,6.0,1320.0
62,-37.80996494,144.96216521,April,7.0,1242.0
62,-37.80996494,144.96216521,April,8.0,1391.0
62,-37.80996494,144.96216521,April,9.0,1406.0
62,-37.80996494,144.96216521,April,10.0,1107.0
62,-37.80996494,144.96216521,April,11.0,1065.0
62,-37.80996494,144.96216521,April,12.0,919.0
62,-37.80996494,144.96216521,April,13.0,1042.0
62,-37.80996494,144.96216521,April,14.0,1174.0
62,-37.80996494,144.96216521,April,15.0,1151.0
62,-37.80996494,144.96216521,April,16.0,1373.0
62,-37.80996494,144.96216521,April,17.0,1414.0
62,-37.80996494,144.96216521,April,18.0,1317.0
62,-37.80996494,144.96216521,April,19.0,1187.0
62,-37.80996494,144.96216521,April,20.0,1222.0
62,-37.80996494,144.96216521,April,21.0,1501.0
62,-37.80996494,144.96216521,April,22.0,1542.0
62,-37.80996494,144.96216521,April,23.0,1358.0
62,-37.80996494,144.96216521,April,24.0,1661.0
62,-37.80996494,144.96216521,April,25.0,1601.0
62,-37.80996494,144.96216521,April,26.0,1268.0
62,-37.80996494,144.96216521,April,27.0,1214.0
62,-37.80996494,144.96216521,April,28.0,1407.0
62,-37.80996494,144.96216521,April,29.0,1136.0
62,-37.80996494,144.96216521,April,30.0,1285.0
62,-37.80996494,144.96216521,March,1.0,2985.0
62,-37.80996494,144.96216521,March,2.0,3528.0
62,-37.80996494,144.96216521,March,3.0,3375.0
62,-37.80996494,144.96216521,March,4.0,3245.0
62,-37.80996494,144.96216521,March,5.0,3409.0
62,-37.80996494,144.96216521,March,6.0,3892.0
62,-37.80996494,144.96216521,March,7.0,3797.0
62,-37.80996494,144.96216521,March,8.0,3183.0
62,-37.80996494,144.96216521,March,9.0,2770.0
62,-37.80996494,144.96216521,March,10.0,3254.0
62,-37.80996494,144.96216521,March,11.0,3517.0
62,-37.80996494,144.96216521,March,12.0,3488.0
62,-37.80996494,144.96216521,March,13.0,3528.0
62,-37.80996494,144.96216521,March,14.0,3392.0
62,-37.80996494,144.96216521,March,15.0,2705.0
62,-37.80996494,144.96216521,March,16.0,3010.0
62,-37.80996494,144.96216521,March,17.0,2926.0
62,-37.80996494,144.96216521,March,18.0,2459.0
62,-37.80996494,144.96216521,March,19.0,2357.0
62,-37.80996494,144.96216521,March,20.0,2338.0
62,-37.80996494,144.96216521,March,21.0,1739.0
62,-37.80996494,144.96216521,March,22.0,1650.0
62,-37.80996494,144.96216521,March,23.0,1527.0
62,-37.80996494,144.96216521,March,24.0,1291.0
62,-37.80996494,144.96216521,March,25.0,1064.0
62,-37.80996494,144.96216521,March,26.0,1106.0
62,-37.80996494,144.96216521,March,27.0,1230.0
62,-37.80996494,144.96216521,March,28.0,1338.0
62,-37.80996494,144.96216521,March,29.0,1015.0
62,-37.80996494,144.96216521,March,30.0,1351.0
62,-37.80996494,144.96216521,March,31.0,1303.0
63,-37.81333081,144.96675572,April,1.0,2366.0
63,-37.81333081,144.96675572,April,2.0,2074.0
63,-37.81333081,144.96675572,April,3.0,2413.0
63,-37.81333081,144.96675572,April,4.0,1314.0
63,-37.81333081,144.96675572,April,5.0,1227.0
63,-37.81333081,144.96675572,April,6.0,2312.0
63,-37.81333081,144.96675572,April,7.0,2183.0
63,-37.81333081,144.96675572,April,8.0,2255.0
63,-37.81333081,144.96675572,April,9.0,2385.0
63,-37.81333081,144.96675572,April,10.0,1141.0
63,-37.81333081,144.96675572,April,11.0,1251.0
63,-37.81333081,144.96675572,April,12.0,1054.0
63,-37.81333081,144.96675572,April,13.0,1434.0
63,-37.81333081,144.96675572,April,14.0,2266.0
63,-37.81333081,144.96675572,April,15.0,2398.0
63,-37.81333081,144.96675572,April,16.0,2348.0
63,-37.81333081,144.96675572,April,17.0,2563.0
63,-37.81333081,144.96675572,April,18.0,1640.0
63,-37.81333081,144.96675572,April,19.0,1459.0
63,-37.81333081,144.96675572,April,20.0,2444.0
63,-37.81333081,144.96675572,April,21.0,2388.0
63,-37.81333081,144.96675572,April,22.0,2381.0
63,-37.81333081,144.96675572,April,23.0,2455.0
63,-37.81333081,144.96675572,April,24.0,2754.0
63,-37.81333081,144.96675572,April,25.0,1669.0
63,-37.81333081,144.96675572,April,26.0,1307.0
63,-37.81333081,144.96675572,April,27.0,2376.0
63,-37.81333081,144.96675572,April,28.0,2493.0
63,-37.81333081,144.96675572,April,29.0,2002.0
63,-37.81333081,144.96675572,April,30.0,2567.0
63,-37.81333081,144.96675572,March,1.0,9878.0
63,-37.81333081,144.96675572,March,2.0,14082.0
63,-37.81333081,144.96675572,March,3.0,14603.0
63,-37.81333081,144.96675572,March,4.0,14735.0
63,-37.81333081,144.96675572,March,5.0,13281.0
63,-37.81333081,144.96675572,March,6.0,17942.0
63,-37.81333081,144.96675572,March,7.0,14208.0
63,-37.81333081,144.96675572,March,8.0,12287.0
63,-37.81333081,144.96675572,March,9.0,8899.0
63,-37.81333081,144.96675572,March,10.0,13994.0
63,-37.81333081,144.96675572,March,11.0,14786.0
63,-37.81333081,144.96675572,March,12.0,15213.0
63,-37.81333081,144.96675572,March,13.0,15966.0
63,-37.81333081,144.96675572,March,14.0,11483.0
63,-37.81333081,144.96675572,March,15.0,8480.0
63,-37.81333081,144.96675572,March,16.0,11619.0
63,-37.81333081,144.96675572,March,17.0,10107.0
63,-37.81333081,144.96675572,March,18.0,8988.0
63,-37.81333081,144.96675572,March,19.0,8384.0
63,-37.81333081,144.96675572,March,20.0,8682.0
63,-37.81333081,144.96675572,March,21.0,5600.0
63,-37.81333081,144.96675572,March,22.0,3740.0
63,-37.81333081,144.96675572,March,23.0,6227.0
63,-37.81333081,144.96675572,March,24.0,3886.0
63,-37.81333081,144.96675572,March,25.0,3362.0
63,-37.81333081,144.96675572,March,26.0,3068.0
63,-37.81333081,144.96675572,March,27.0,3077.0
63,-37.81333081,144.96675572,March,28.0,2122.0
63,-37.81333081,144.96675572,March,29.0,1521.0
63,-37.81333081,144.96675572,March,30.0,2464.0
63,-37.81333081,144.96675572,March,31.0,2346.0
64,-37.79949544,144.95792282,April,18.0,599.0
64,-37.79949544,144.95792282,April,19.0,679.0
64,-37.79949544,144.95792282,April,20.0,1022.0
64,-37.79949544,144.95792282,April,21.0,1195.0
64,-37.79949544,144.95792282,April,22.0,1215.0
64,-37.79949544,144.95792282,April,23.0,1118.0
64,-37.79949544,144.95792282,April,24.0,1244.0
64,-37.79949544,144.95792282,April,25.0,758.0
64,-37.79949544,144.95792282,April,26.0,555.0
64,-37.79949544,144.95792282,April,27.0,1205.0
64,-37.79949544,144.95792282,April,28.0,1250.0
64,-37.79949544,144.95792282,April,29.0,771.0
64,-37.79949544,144.95792282,April,30.0,1012.0
64,-37.79949544,144.95792282,March,1.0,1700.0
64,-37.79949544,144.95792282,March,2.0,10998.0
64,-37.79949544,144.95792282,March,3.0,11289.0
64,-37.79949544,144.95792282,March,4.0,10539.0
64,-37.79949544,144.95792282,March,5.0,8926.0
64,-37.79949544,144.95792282,March,6.0,9174.0
64,-37.79949544,144.95792282,March,7.0,1783.0
64,-37.79949544,144.95792282,March,8.0,1609.0
64,-37.79949544,144.95792282,March,9.0,8039.0
64,-37.79949544,144.95792282,March,10.0,10972.0
64,-37.79949544,144.95792282,March,11.0,10412.0
64,-37.79949544,144.95792282,March,12.0,10223.0
64,-37.79949544,144.95792282,March,13.0,8729.0
64,-37.79949544,144.95792282,March,14.0,1820.0
64,-37.79949544,144.95792282,March,15.0,1462.0
64,-37.79949544,144.95792282,March,16.0,8242.0
64,-37.79949544,144.95792282,March,17.0,7202.0
64,-37.79949544,144.95792282,March,18.0,5941.0
64,-37.79949544,144.95792282,March,19.0,5097.0
64,-37.79949544,144.95792282,March,20.0,4309.0
64,-37.79949544,144.95792282,March,21.0,1066.0
64,-37.79949544,144.95792282,March,22.0,924.0
64,-37.79949544,144.95792282,March,23.0,2505.0
64,-37.79949544,144.95792282,March,24.0,2224.0
64,-37.79949544,144.95792282,March,25.0,1584.0
64,-37.79949544,144.95792282,March,26.0,1537.0
64,-37.79949544,144.95792282,March,27.0,1487.0
64,-37.79949544,144.95792282,March,28.0,702.0
64,-37.79949544,144.95792282,March,29.0,540.0
64,-37.79949544,144.95792282,March,30.0,1287.0
64,-37.79949544,144.95792282,March,31.0,1163.0
65,-37.81569416,144.96680641,April,1.0,2020.0
65,-37.81569416,144.96680641,April,2.0,1332.0
65,-37.81569416,144.96680641,April,3.0,2034.0
65,-37.81569416,144.96680641,April,4.0,722.0
65,-37.81569416,144.96680641,April,5.0,869.0
65,-37.81569416,144.96680641,April,6.0,1838.0
65,-37.81569416,144.96680641,April,7.0,1800.0
65,-37.81569416,144.96680641,April,8.0,1974.0
65,-37.81569416,144.96680641,April,9.0,2113.0
65,-37.81569416,144.96680641,April,10.0,1419.0
65,-37.81569416,144.96680641,April,11.0,1034.0
65,-37.81569416,144.96680641,April,12.0,1277.0
65,-37.81569416,144.96680641,April,13.0,1819.0
65,-37.81569416,144.96680641,April,14.0,1941.0
65,-37.81569416,144.96680641,April,15.0,2031.0
65,-37.81569416,144.96680641,April,16.0,1917.0
65,-37.81569416,144.96680641,April,17.0,1947.0
65,-37.81569416,144.96680641,April,18.0,1710.0
65,-37.81569416,144.96680641,April,19.0,1873.0
65,-37.81569416,144.96680641,April,20.0,1814.0
65,-37.81569416,144.96680641,April,21.0,2025.0
65,-37.81569416,144.96680641,April,22.0,2081.0
65,-37.81569416,144.96680641,April,23.0,1962.0
65,-37.81569416,144.96680641,April,24.0,2412.0
65,-37.81569416,144.96680641,April,25.0,2175.0
65,-37.81569416,144.96680641,April,26.0,1545.0
65,-37.81569416,144.96680641,April,27.0,2350.0
65,-37.81569416,144.96680641,April,28.0,2241.0
65,-37.81569416,144.96680641,April,29.0,1327.0
65,-37.81569416,144.96680641,April,30.0,1932.0
65,-37.81569416,144.96680641,March,13.0,14061.0
65,-37.81569416,144.96680641,March,14.0,11102.0
65,-37.81569416,144.96680641,March,15.0,8312.0
65,-37.81569416,144.96680641,March,16.0,10848.0
65,-37.81569416,144.96680641,March,17.0,9021.0
65,-37.81569416,144.96680641,March,18.0,7979.0
65,-37.81569416,144.96680641,March,19.0,7340.0
65,-37.81569416,144.96680641,March,20.0,6924.0
65,-37.81569416,144.96680641,March,21.0,4929.0
65,-37.81569416,144.96680641,March,22.0,3042.0
65,-37.81569416,144.96680641,March,23.0,4570.0
65,-37.81569416,144.96680641,March,24.0,3140.0
65,-37.81569416,144.96680641,March,25.0,2724.0
65,-37.81569416,144.96680641,March,26.0,2675.0
65,-37.81569416,144.96680641,March,27.0,2616.0
65,-37.81569416,144.96680641,March,28.0,1963.0
65,-37.81569416,144.96680641,March,29.0,1361.0
65,-37.81569416,144.96680641,March,30.0,2110.0
65,-37.81569416,144.96680641,March,31.0,2108.0
66,-37.81057845,144.96444294,April,7.0,3783.0
66,-37.81057845,144.96444294,April,8.0,3839.0
66,-37.81057845,144.96444294,April,9.0,4436.0
66,-37.81057845,144.96444294,April,10.0,2726.0
66,-37.81057845,144.96444294,April,11.0,4082.0
66,-37.81057845,144.96444294,April,12.0,3472.0
66,-37.81057845,144.96444294,April,13.0,3746.0
66,-37.81057845,144.96444294,April,14.0,4192.0
66,-37.81057845,144.96444294,April,15.0,3933.0
66,-37.81057845,144.96444294,April,16.0,3922.0
66,-37.81057845,144.96444294,April,17.0,4290.0
66,-37.81057845,144.96444294,April,18.0,4428.0
66,-37.81057845,144.96444294,April,19.0,4286.0
66,-37.81057845,144.96444294,April,20.0,3733.0
66,-37.81057845,144.96444294,April,21.0,4052.0
66,-37.81057845,144.96444294,April,22.0,4195.0
66,-37.81057845,144.96444294,April,23.0,4140.0
66,-37.81057845,144.96444294,April,24.0,4776.0
66,-37.81057845,144.96444294,April,25.0,5213.0
66,-37.81057845,144.96444294,April,26.0,4398.0
66,-37.81057845,144.96444294,April,27.0,4379.0
66,-37.81057845,144.96444294,April,28.0,4341.0
66,-37.81057845,144.96444294,April,29.0,2699.0
66,-37.81057845,144.96444294,April,30.0,4227.0
